Cell-ID,Cell-LAC/TAC,Netzwerk Mobile Country Code,Netzwerk Mobile Network Code,Lat,Lon,Accuracy,Address
13199107,45402,262,2,51.999328,7.716872,879,
51278868,45142,262,2,52.28079,7.70929,2415,
51278868,45142,262,2,52.28079,7.70929,2415,
13199107,45402,262,2,51.999328,7.716872,879,
53603842,45402,262,2,52.272743,8.061477,866,
12907777,45402,262,2,52.036879,7.608607,36605,
51278868,45142,262,2,52.28079,7.70929,2415,
51278850,45142,262,2,52.28638,7.70408,5275,
51278850,45142,262,2,52.28638,7.70408,5275,
13087747,45402,262,2,52.037617,7.700578,5898,
51655699,45142,262,2,52.27928,7.71898,858,
51278850,45142,262,2,52.28638,7.70408,5275,
51655699,45142,262,2,52.27928,7.71898,858,
13087747,45402,262,2,52.037617,7.700578,5898,
51655700,45142,262,2,52.27059,7.73679,1468,
51655700,45142,262,2,52.27059,7.73679,1468,
51655682,45142,262,2,52.26606,7.77496,1030,
51655699,45142,262,2,52.27928,7.71898,858,
12907777,45402,262,2,52.036879,7.608607,36605,
13087765,45402,262,2,52.273283,8.062017,817,
13087754,45402,262,2,52.27202,8.060974,855,
13087765,45402,262,2,52.273283,8.062017,817,
13087754,45402,262,2,52.27202,8.060974,855,
51655689,45142,262,2,52.27017,7.75407,1397,
51465985,45142,262,2,52.25869,7.72069,11119,
51465985,45142,262,2,52.25869,7.72069,11119,
51655682,45142,262,2,52.26606,7.77496,1030,
51655682,45142,262,2,52.26606,7.77496,1030,
13087745,45402,262,2,52.035517,7.762493,2815,
13087745,45402,262,2,52.035517,7.762493,2815,
13087763,45402,262,2,52.272613,8.061347,878,
12818179,45141,262,2,52.260521,7.742143,11520,
13350420,45142,262,2,52.25945,7.73905,1525,
51655689,45142,262,2,52.27017,7.75407,1397,
13087763,45402,262,2,52.272613,8.061347,878,
13087752,45402,262,2,51.451833,7.014899,875,
12818179,45141,262,2,52.260521,7.742143,11520,
12818179,45141,262,2,52.260521,7.742143,11520,
13350420,45142,262,2,52.25945,7.73905,1525,
13350420,45142,262,2,52.25945,7.73905,1525,
13350420,45142,262,2,52.25945,7.73905,1525,
13350421,45142,262,2,52.26426,7.78546,869,
51655700,45142,262,2,52.27059,7.73679,1468,
53603842,45402,262,2,52.272743,8.061477,866,
13350421,45142,262,2,52.26426,7.78546,869,
51655689,45142,262,2,52.27017,7.75407,1397,
13350419,45142,262,2,52.25483,7.81553,845,
12818178,45141,262,2,52.25835,7.80655,1913,
12818178,45141,262,2,52.25835,7.80655,1913,
13350419,45142,262,2,52.25483,7.81553,845,
53603841,45402,262,2,52.21263,7.98843,15040,
53477403,45141,262,2,52.25546,7.79666,1580,
52642563,45141,262,2,52.2647,7.8384,1719,
52642563,45141,262,2,52.2647,7.8384,1719,
53477403,45141,262,2,52.25546,7.79666,1580,
53477403,45141,262,2,52.25546,7.79666,1580,
12818178,45141,262,2,52.25835,7.80655,1913,
12818178,45141,262,2,52.25835,7.80655,1913,
52642563,45141,262,2,52.2647,7.8384,1719,
13030659,45402,262,2,52.142881,7.832316,4214,
52642581,45141,262,2,52.26544,7.85444,2545,
13030677,45402,262,2,52.272793,8.061527,862,
52642581,45141,262,2,52.26544,7.85444,2545,
13030675,45402,262,2,51.451553,7.014619,901,
13030657,45402,262,2,52.154916,7.856125,6898,
52642579,45141,262,2,52.26891,7.88241,2071,
52642561,45141,262,2,52.26954,7.87004,8629,
13093635,45402,262,2,52.138854,7.813782,14795,
32243,270,262,2,52.177809,7.781237,8310,
51293699,45402,262,2,52.174686,7.845282,7228,
13631745,45402,262,2,52.18428,7.866735,2252,
4161,530,262,2,52.193137,7.809404,7688,
53203,270,262,2,52.21368,7.865179,8926,
51293717,45402,262,2,51.451473,7.014539,908,
51293717,45402,262,2,51.451473,7.014539,908,
51293699,45402,262,2,52.174686,7.845282,7228,
13631745,45402,262,2,52.18428,7.866735,2252,
14161923,45402,262,2,52.186971,7.884588,3559,
14161941,45402,262,2,52.272753,8.061487,865,
52642561,45141,262,2,52.26954,7.87004,8629,
52642579,45141,262,2,52.26891,7.88241,2071,
52642561,45141,262,2,52.26954,7.87004,8629,
13093635,45402,262,2,52.138854,7.813782,14795,
51293716,45402,262,2,52.272583,8.061317,881,
51293698,45402,262,2,52.142311,7.915774,9245,
51293716,45402,262,2,52.272583,8.061317,881,
13093633,45402,262,2,52.171622,7.891735,2449,
13093633,45402,262,2,52.171622,7.891735,2449,
51293698,45402,262,2,52.142311,7.915774,9245,
14161921,45402,262,2,52.189918,7.900875,3910,
14161939,45402,262,2,52.273053,8.061787,838,
53370371,45141,262,2,52.27774,7.89604,825,
14210818,45402,262,2,51.452213,7.015279,841,
53370371,45141,262,2,52.27774,7.89604,825,
53370371,45141,262,2,52.27774,7.89604,825,
53370369,45141,262,2,52.28849,7.92059,1048,
53370369,45141,262,2,52.28849,7.92059,1048,
14210819,45402,262,2,51.451663,7.014729,891,
12963361,45141,262,2,52.27994,7.92914,1178,
12963361,45141,262,2,52.27994,7.92914,1178,
53370376,45141,262,2,52.28774,7.91844,871,
12807937,45141,262,2,52.23924,7.88954,1162,
102509825,45141,262,2,52.22041,7.86971,846,
102509825,45141,262,2,52.22041,7.86971,846,
12998146,45141,262,2,52.256709,7.882236,4011,
12963361,45141,262,2,52.27994,7.92914,1178,
52483842,45141,262,2,52.29878,7.94298,1030,
52483842,45141,262,2,52.29878,7.94298,1030,
53370376,45141,262,2,52.28774,7.91844,871,
12963331,45141,262,2,52.2778,7.929,3429,
51865108,45141,262,2,52.28775,7.93905,905,
51865090,45141,262,2,52.29078,7.93568,1188,
12807967,45141,262,2,52.24252,7.89602,1501,
51454723,45141,262,2,51.452413,7.015479,823,
51454723,45141,262,2,51.452413,7.015479,823,
51865120,45141,262,2,52.293197,7.941205,895,
51865120,45141,262,2,52.293197,7.941205,895,
52483860,45141,262,2,52.29952,7.94432,1053,
51865120,45141,262,2,52.293197,7.941205,895,
51865108,45141,262,2,52.28775,7.93905,905,
51454741,45141,262,2,52.272453,8.061187,893,
51454741,45141,262,2,52.272453,8.061187,893,
51865090,45141,262,2,52.29078,7.93568,1188,
51865120,45141,262,2,52.293197,7.941205,895,
52483860,45141,262,2,52.29952,7.94432,1053,
51865090,45141,262,2,52.29078,7.93568,1188,
13355797,45141,262,2,52.3062,7.9488,905,
13355779,45141,262,2,52.303684,7.955705,823,
51454739,45141,262,2,52.272713,8.061447,869,
51454739,45141,262,2,52.272713,8.061447,869,
51454721,45141,262,2,52.266791,7.997054,877,
51454721,45141,262,2,52.266791,7.997054,877,
13355797,45141,262,2,52.3062,7.9488,905,
13355779,45141,262,2,52.303684,7.955705,823,
13355779,45141,262,2,52.303684,7.955705,823,
13355779,45141,262,2,52.303684,7.955705,823,
52483842,45141,262,2,52.29878,7.94298,1030,
13355796,45141,262,2,52.3026,7.9627,875,
52483842,45141,262,2,52.29878,7.94298,1030,
12958979,45141,262,2,51.451643,7.014709,893,
12958997,45141,262,2,52.27199,8.060944,857,
13355778,45141,262,2,52.30129,7.96949,4147,
13355796,45141,262,2,52.3026,7.9627,875,
13355778,45141,262,2,52.30129,7.96949,4147,
12958978,45141,262,2,52.266051,8.016186,5756,
52449795,45141,262,2,52.312272,7.978711,862,
52464897,45141,262,2,52.30272,7.97382,900,
52464897,45141,262,2,52.30272,7.97382,900,
12958996,45141,262,2,52.2721,8.061054,847,
52449794,45141,262,2,52.3032,7.9879,902,
52449794,45141,262,2,52.3032,7.9879,902,
52449795,45141,262,2,52.312272,7.978711,862,
52449794,45141,262,2,52.3032,7.9879,902,
14169364,45141,262,2,52.30202,8.00582,827,
51318275,45144,262,2,52.300268,7.983486,3267,
14175746,45144,262,2,51.451593,7.014659,897,
14175746,45144,262,2,51.451593,7.014659,897,
13357827,45144,262,2,52.26077,8.01677,6459,
51318292,45144,262,2,52.300218,8.010128,834,
12962581,45144,262,2,52.29673,8.01613,863,
51318291,45144,262,2,52.30193,8.00513,500,
51318291,45144,262,2,52.30193,8.00513,500,
12962570,45144,262,2,52.29902,8.01032,1191,
51318273,45144,262,2,52.30427,8.00047,2854,
12962570,45144,262,2,52.29902,8.01032,1191,
51318273,45144,262,2,52.30427,8.00047,2854,
51318275,45144,262,2,52.300268,7.983486,3267,
52449794,45141,262,2,52.3032,7.9879,902,
51318273,45144,262,2,52.30427,8.00047,2854,
13357827,45144,262,2,52.26077,8.01677,6459,
13210371,45144,262,2,52.2507,8.0306,6350,
12962581,45144,262,2,52.29673,8.01613,863,
12962563,45144,262,2,52.29771,8.01311,901,
12962581,45144,262,2,52.29673,8.01613,863,
51318292,45144,262,2,52.300218,8.010128,834,
51318292,45144,262,2,52.300218,8.010128,834,
51299331,45144,262,2,52.261225,8.029632,5753,
13843202,45144,262,2,52.265507,8.051256,907,
51299331,45144,262,2,52.261225,8.029632,5753,
13210371,45144,262,2,52.2507,8.0306,6350,
13843202,45144,262,2,52.265507,8.051256,907,
13222421,45144,262,2,52.28732,8.03332,605,
12962580,45144,262,2,52.29086,8.02876,842,
12962580,45144,262,2,52.29086,8.02876,842,
13222421,45144,262,2,52.28732,8.03332,605,
12962580,45144,262,2,52.29086,8.02876,842,
12962562,45144,262,2,52.29042,8.02322,1047,
13357845,45144,262,2,52.25905,8.01425,3118,
13210389,45144,262,2,52.25099,8.02429,1189,
12962307,45144,262,2,52.266816,8.061608,825,
13944578,45144,262,2,52.2635,8.0236,6193,
13357826,45144,262,2,52.255127,8.087417,7089,
13867541,45144,262,2,52.28574,8.03844,605,
13222421,45144,262,2,52.28732,8.03332,605,
13867541,45144,262,2,52.28574,8.03844,605,
13867541,45144,262,2,52.28574,8.03844,605,
13356819,45144,262,2,52.292032,8.035361,1125,
13356819,45144,262,2,52.292032,8.035361,1125,
13357844,45144,262,2,52.26508,8.05168,853,
12962307,45144,262,2,52.266816,8.061608,825,
13843220,45144,262,2,52.2669,8.0544,838,
51299347,45144,262,2,52.256982,8.045283,842,
51293971,45144,262,2,52.28107,8.04717,859,
51293971,45144,262,2,52.28107,8.04717,859,
51293960,45144,262,2,52.290005,8.040089,5678,
13867521,45144,262,2,52.283399,8.042531,1034,
13867539,45144,262,2,52.28342,8.04292,827,
13867539,45144,262,2,52.28342,8.04292,827,
51293953,45144,262,2,52.282799,8.045358,827,
13843220,45144,262,2,52.2669,8.0544,838,
13843219,45144,262,2,52.270323,8.059707,836,
13843201,45144,262,2,52.268124,8.056333,905,
51293972,45144,262,2,52.27757,8.05457,832,
51293972,45144,262,2,52.27757,8.05457,832,
14077716,45144,262,2,52.27362,8.06042,855,
14077716,45144,262,2,52.27362,8.06042,855,
14077716,45144,262,2,52.27362,8.06042,855,
14077716,45144,262,2,52.27362,8.06042,855,
13226003,45144,262,2,52.273215,8.061303,891,
13226003,45144,262,2,52.273215,8.061303,891,
13225985,45144,262,2,52.276312,8.087437,4300,
13226015,45144,262,2,52.197539,8.642148,850,
52481043,45144,262,2,52.268772,8.102854,875,
52481043,45144,262,2,52.268772,8.102854,875,
13594625,45144,262,2,52.251377,8.104549,6489,
13594625,45144,262,2,52.251377,8.104549,6489,
13594655,45144,262,2,52.24315,8.10385,906,
13594655,45144,262,2,52.24315,8.10385,906,
13220885,45144,262,2,52.264806,8.100123,2597,
13220884,45144,262,2,52.23024,8.18574,835,
13594632,45144,262,2,52.250357,8.089991,841,
12824865,45144,262,2,52.24043,8.14553,2218,
12824865,45144,262,2,52.24043,8.14553,2218,
12824835,45144,262,2,52.24314,8.12524,1738,
12824863,45144,262,2,52.23334,8.16974,719,
12824833,45144,262,2,52.2358,8.1753,7556,
12824863,45144,262,2,52.23334,8.16974,719,
12824833,45144,262,2,52.2358,8.1753,7556,
971,524,262,2,52.28113,8.27123,2155,
971,524,262,2,52.28113,8.27123,2155,
12824833,45144,262,2,52.234583,8.169374,1122,
13614595,45192,262,2,52.21221,8.29661,5495,
971,524,262,2,52.28113,8.27123,2155,
12998658,45196,262,2,52.215915,8.263605,892,
13614625,45192,262,2,52.20244,8.30704,907,
13614595,45192,262,2,52.21221,8.29661,5495,
12998658,45196,262,2,52.215915,8.263605,892,
13614625,45192,262,2,52.20244,8.30704,907,
12998682,45196,262,2,52.216737,8.264235,837,
53225730,45144,262,2,52.26044,8.29654,871,
13614619,45192,262,2,52.200736,8.310063,893,
13614613,45192,262,2,52.20167,8.30897,1875,
12823041,45192,262,2,52.196874,8.377802,2065,
12823059,45192,262,2,52.19623,8.37593,2135,
13232643,45192,262,2,52.211112,8.304066,10784,
13232643,45192,262,2,52.211112,8.304066,10784,
14060035,45192,262,2,52.196054,8.375145,7012,
14060053,45192,262,2,52.19717,8.38867,787,
14060053,45192,262,2,52.19717,8.38867,787,
13232661,45192,262,2,52.19731,8.386478,886,
13232661,45192,262,2,52.19731,8.386478,886,
12823059,45192,262,2,52.19623,8.37593,2135,
14060035,45192,262,2,52.196054,8.375145,7012,
14060052,45192,262,2,52.1991,8.4296,1519,
14060052,45192,262,2,52.1991,8.4296,1519,
14060034,45192,262,2,52.19813,8.42073,7230,
12823315,45192,262,2,52.199742,8.446344,838,
12823297,45192,262,2,52.20612,8.45982,2265,
12823315,45192,262,2,52.199742,8.446344,838,
12823297,45192,262,2,52.20612,8.45982,2265,
14060034,45192,262,2,52.19813,8.42073,7230,
12823298,45192,262,2,52.196577,8.479704,1118,
12823316,45192,262,2,52.19631,8.477769,1555,
13229589,45192,262,2,52.199363,8.450936,1202,
13229571,45192,262,2,52.21353,8.44113,11705,
13229571,45192,262,2,52.21353,8.44113,11705,
13229589,45192,262,2,52.199363,8.450936,1202,
12823298,45192,262,2,52.196577,8.479704,1118,
13229570,45192,262,2,52.193883,8.528719,883,
13229588,45192,262,2,52.193585,8.518638,1023,
13768213,45192,262,2,52.193578,8.526567,897,
13229588,45192,262,2,52.193585,8.518638,1023,
13595412,45191,262,2,52.029909,8.533411,1405,
13595412,45191,262,2,52.029909,8.533411,1405,
13595394,45191,262,2,52.029157,8.532884,1207,
12961282,45191,262,2,52.03739,8.54239,886,
12961300,45191,262,2,52.03622,8.53982,5906,
12961300,45191,262,2,52.03622,8.53982,5906,
12961282,45191,262,2,52.03739,8.54239,886,
13615636,45192,262,2,52.05443,8.53543,500,
13818371,45191,262,2,52.03476,8.54056,5958,
13212161,45192,262,2,52.194272,8.556183,886,
13212161,45192,262,2,52.194272,8.556183,886,
12979713,45191,262,2,52.04824,8.56984,4160,
12979713,45191,262,2,52.04824,8.56984,4160,
13342241,45198,262,2,52.021421,8.504771,825,
13342229,45198,262,2,52.037584,8.559256,1352,
12979743,45191,262,2,52.04387,8.56887,1210,
52671251,45191,262,2,52.03941,8.55931,4815,
13342229,45198,262,2,52.037584,8.559256,1352,
13342211,45198,262,2,52.0399,8.547,5324,
13212179,45192,262,2,52.19443,8.55953,5084,
12961556,45198,262,2,52.05618,8.58658,761,
13342211,45198,262,2,52.0399,8.547,5324,
12961556,45198,262,2,52.05618,8.58658,761,
13341971,45198,262,2,52.05921,8.54751,583,
51284739,45197,262,2,52.198994,8.576183,7435,
51284739,45197,262,2,52.198994,8.576183,7435,
13005076,45198,262,2,52.06873,8.66603,6266,
12961555,45198,262,2,52.05804,8.56874,1030,
12979743,45191,262,2,52.04387,8.56887,1210,
13615635,45192,262,2,52.0542,8.5759,820,
12961555,45198,262,2,52.05804,8.56874,1030,
13342209,45198,262,2,52.039603,8.584168,875,
13106691,45198,262,2,52.04855,8.60705,6013,
12979731,45191,262,2,52.036884,8.560149,883,
13106709,45198,262,2,52.04655,8.62375,2670,
13342209,45198,262,2,52.039603,8.584168,875,
13106707,45198,262,2,52.046175,8.652877,5475,
13341971,45198,262,2,52.05921,8.54751,583,
13595139,45198,262,2,52.05388,8.58288,1119,
13106691,45198,262,2,52.04855,8.60705,6013,
14087683,45199,262,2,51.983345,8.61626,535,
51284757,45197,262,2,52.193894,8.527359,873,
13082627,45198,262,2,52.06829,8.60239,5468,
13082627,45198,262,2,52.06829,8.60239,5468,
51284737,45197,262,2,52.211061,8.617383,1955,
53639193,45198,262,2,52.379528,9.740776,692,
52236821,45197,262,2,52.194913,8.538972,863,
13082639,45198,262,2,52.06532,8.60682,922,
13837344,45194,262,2,52.0735,8.6108,2330,
13837344,45194,262,2,52.0735,8.6108,2330,
52236801,45197,262,2,52.197669,8.642278,838,
52236819,45197,262,2,52.190204,8.659998,1856,
13837314,45194,262,2,52.07842,8.61372,2370,
13837314,45194,262,2,52.07842,8.61372,2370,
13837343,45194,262,2,52.099638,8.635991,1315,
13837343,45194,262,2,52.099638,8.635991,1315,
13837313,45194,262,2,52.10316,8.63796,2083,
53354772,45197,262,2,52.18568,8.65102,1870,
52401173,45197,262,2,52.197119,8.641728,888,
52401173,45197,262,2,52.197119,8.641728,888,
52236801,45197,262,2,52.197669,8.642278,838,
13837313,45194,262,2,52.10316,8.63796,2083,
51477507,45194,262,2,52.107826,8.63499,2246,
51477507,45194,262,2,52.107826,8.63499,2246,
102539809,45194,262,2,52.108083,8.650105,887,
102539809,45194,262,2,52.108083,8.650105,887,
102539779,45194,262,2,52.107351,8.649949,885,
102539807,45194,262,2,52.113239,8.657348,888,
102539807,45194,262,2,52.113239,8.657348,888,
51477525,45194,262,2,52.1019,8.642,1276,
102539784,45194,262,2,52.11591,8.65811,855,
13231618,45194,262,2,52.10766,8.70086,5626,
102539777,45194,262,2,52.118514,8.663198,827,
13231648,45194,262,2,52.115512,8.659837,848,
13231648,45194,262,2,52.115512,8.659837,848,
13231618,45194,262,2,52.10766,8.70086,5626,
13231648,45194,262,2,52.115512,8.659837,718,
53258517,45194,262,2,52.12904,8.66454,1709,
12909845,45194,262,2,52.11624,8.67424,835,
13596162,45194,262,2,52.122281,8.665371,1967,
51216650,45194,262,2,52.11017,8.66807,5193,
12909827,45194,262,2,52.11657,8.66437,1181,
12909845,45194,262,2,52.11624,8.67424,835,
13596162,45194,262,2,52.122281,8.665371,1967,
51216650,45194,262,2,52.11017,8.66807,5193,
53258517,45194,262,2,52.12904,8.66454,1709,
13343490,45197,262,2,52.170418,8.663108,6415,
21232,524,262,2,52.175889,8.662241,5100,
13343508,45197,262,2,52.17629,8.66879,15007,
13343491,45197,262,2,52.190128,8.670528,8564,
13596181,45194,262,2,52.132321,8.669032,889,
13596180,45194,262,2,52.132864,8.666545,855,
13596180,45194,262,2,52.132864,8.666545,855,
13596179,45194,262,2,52.1271,8.669537,905,
13596179,45194,262,2,52.1271,8.669537,905,
13596181,45194,262,2,52.132321,8.669032,889,
51216648,45194,262,2,52.153738,8.668807,3571,
12909825,45194,262,2,52.13218,8.67948,2492,
12909825,45194,262,2,52.13218,8.67948,2492,
12909843,45194,262,2,52.11838,8.67768,876,
51484418,45194,262,2,52.157317,8.666992,5120,
51484418,45194,262,2,52.157317,8.666992,5120,
12909832,45194,262,2,52.12625,8.67675,3708,
51484436,45194,262,2,52.378938,9.740186,737,
11842,524,262,2,52.155814,8.672276,3172,
11843,524,262,2,52.168245,8.666307,3547,
51484419,45194,262,2,52.164799,8.668298,6032,
11843,524,262,2,52.168245,8.666307,3547,
51484419,45194,262,2,52.164799,8.668298,6032,
